Country,Year,Region,Income Group,"Net official development assistance received (current US$)","Population living in slums (% of urban population)","Exports of goods and services (% of GDP)","GDP per capita (current US$)","Literacy rate, youth total (% of people ages 15-24)","Literacy rate, adult total (% of people ages 15 and above)","School enrollment, primary and secondary (gross), gender parity index (GPI)","Primary completion rate, total (% of relevant age group)","Trained teachers in primary education (% of total teachers)","Children out of school (% of primary school age)","School enrollment, secondary (% gross)","Government expenditure on education, total (% of government expenditure)","Prevalence of HIV, total (% of population ages 15-49)","Mortality rate, under-5 (per 1,000 live births)","Improved water source (% of population with access)","Improved sanitation facilities (% of population with access)","Pregnant women receiving prenatal care (%)","Diabetes prevalence (% of population ages 20 to 79)","Health expenditure per capita (current US$)","Income share held by lowest 20%","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","GINI index (World Bank estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Life expectancy at birth, total (years)","Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)","Population ages 0-14 (% of total)","Population ages 15-64 (% of total)","Fuel exports (% of merchandise exports)","High-technology exports (% of manufactured exports)"
"Virgin Islands (U.S.)","1997","Latin America & Caribbean","High income",,,,,,,,,,,,,,,100,96.4,,,,,,,9.71199989318848,64.509,76.8025609756098,,27.8068924649544,64.6293587155793,,
"Virgin Islands (U.S.)","1992","Latin America & Caribbean","High income",,,,16752.2771329379,,,,,,,,,,,100,96.4,,,,,,,9.875,77.021,75.400512195122,,27.6389181729313,65.855551934983,,
"Virgin Islands (U.S.)","1970","Latin America & Caribbean","High income",,,,3476.19047619048,,,,,,,,,,,,,,,,,,,,168.7316,67.7448292682927,,36.1011393788044,60.238801311066,64.7269618093544,
"Virgin Islands (U.S.)","2014","Latin America & Caribbean","High income",,,76.8211920529801,34789.2867428242,,,,,,,,,,,100,96.4,,,,,,,9.25100040435791,44.1902,79.7731707317073,,20.3967686050015,62.7353871648087,,
"Virgin Islands (U.S.)","1967","Latin America & Caribbean","High income",,,,2271.65354330709,,,,,,,,,,,,,,,,,,,,173.108,66.4624634146342,,39.0734107601577,56.9467057418865,,
"Virgin Islands (U.S.)","1983","Latin America & Caribbean","High income",,,,8816.34584615385,,,,,,,,,,,,,,,,,,,,85.5306,72.3616341463415,,34.0899619101156,61.0368589898911,,
"Virgin Islands (U.S.)","1994","Latin America & Caribbean","High income",,,,,,,,,,,,,,,100,96.4,,,,,,,10.0710000991821,72.0162,75.9821951219512,,27.820709518924,65.1951694731789,,
"Virgin Islands (U.S.)","2013","Latin America & Caribbean","High income",,,67.0828905419766,35937.634264873,,,,,,,,,,,100,96.4,,,,,,,9.43200016021729,45.7366,79.6243902439024,,20.4443983949664,63.477007704915,,
"Virgin Islands (U.S.)","2002","Latin America & Caribbean","High income",,,147.109207708779,30210.3356498595,,,,,,,,,,,100,96.4,,,,,,,7.34999990463257,49.444,78.0243902439024,,24.0322089709178,66.6860363227169,,
"Virgin Islands (U.S.)","2015","Latin America & Caribbean","High income",,,40.6905710491368,36350.8216347732,,,,,,,,,,,100,96.4,,12.3,,,,,9.20800018310547,42.6438,79.8731707317073,,20.3610841933936,62.0353557685975,,
"Virgin Islands (U.S.)","1996","Latin America & Caribbean","High income",,,,,,,,,,,,,,,100,96.4,,,,,,,9.57199954986572,67.0114,76.5365609756098,,28.0047216722899,64.6348604411232,,
"Virgin Islands (U.S.)","1985","Latin America & Caribbean","High income",,,,9256.07476635514,,,,,,,,,,,,,,,,,,,,83.8018,73.0557317073171,,33.7524362746971,61.1896663736768,,
"Virgin Islands (U.S.)","1971","Latin America & Caribbean","High income",,,,3619.71830985915,,,,,,,,,,,,,,,,,,,,167.2728,68.1648780487805,,37.0238759507797,59.3374643916478,68.1547042171587,
"Virgin Islands (U.S.)","2003","Latin America & Caribbean","High income",,,188.821314798726,31947.0786880696,,,,,,,,,,,100,96.4,,,,,,,9.45699977874756,49.5452,78.1731707317073,,23.4374133949192,66.9173210161663,,
"Virgin Islands (U.S.)","1998","Latin America & Caribbean","High income",,,,,,,,,,,,,,,100,96.4,,,,,,,9.28899955749512,61.496,77.0592926829268,,27.1984187824995,64.95922269121,,
"Virgin Islands (U.S.)","1974","Latin America & Caribbean","High income",,,,4393.33333333333,,,,,,,,,,,,,,,,,,,,142.3152,69.3911707317073,,41.1774773232928,55.2345908412997,,
"Virgin Islands (U.S.)","1989","Latin America & Caribbean","High income",,,,13047.5731262136,,,,,,,,,,,,,,,,,,,,80.0522,74.4644390243903,,30.1017100055162,64.1537553346946,,
"Virgin Islands (U.S.)","1968","Latin America & Caribbean","High income",,,,3183.15018315018,,,,,,,,,,,,,,,,,,,,171.6492,66.8927073170732,,37.8655046601304,58.2697861008801,,
"Virgin Islands (U.S.)","1982","Latin America & Caribbean","High income",,,,8162.74509803922,,,,,,,,,,,,,,,,,,,,86.395,72.0364634146342,,34.2649788366543,60.938650848989,,
"Virgin Islands (U.S.)","1962","Latin America & Caribbean","High income",,,,1016.52892561983,,,,,,,,,,,,,,,,,,,,149.07,64.4625609756098,,39.9008127125906,54.4958845065303,,
"Virgin Islands (U.S.)","1977","Latin America & Caribbean","High income",,,,4965.59139784946,,,,,,,,,,,,,,,,,,,,107.067,70.4909268292683,,41.3637944526563,54.7561081645074,91.2153916191618,
"Virgin Islands (U.S.)","1995","Latin America & Caribbean","High income",,,,,,,,,,,,,,,100,96.4,,,,,,,9.76299953460693,69.5138,76.2629024390244,,27.6626361920425,65.1217552187482,,
"Virgin Islands (U.S.)","1991","Latin America & Caribbean","High income",,,,15945.4998234851,,,,,,,,,,,100,96.4,,,,,,,9.89000034332275,78.0314,75.0990243902439,,28.0099987453312,65.7456110719697,,
"Virgin Islands (U.S.)","1978","Latin America & Caribbean","High income",,,,5342.70833333333,,,,,,,,,,,,,,,,,,,,102.9326,70.8165365853659,,39.8510577442558,56.0588565556839,91.2872806648802,
"Virgin Islands (U.S.)","1993","Latin America & Caribbean","High income",,,,18728.243429633,,,,,,,,,,,100,96.4,,,,,,,9.45199966430664,74.5186,75.6949024390244,,27.7074449393597,65.5418688801725,,
"Virgin Islands (U.S.)","1963","Latin America & Caribbean","High income",,,,1069.76744186047,,,,,,,,,,,,,,,,,,,,153.8776,64.828756097561,,40.4050668809378,54.4831497849412,,
"Virgin Islands (U.S.)","1990","Latin America & Caribbean","High income",,,,15050.5471369622,,,,,,,,,,,100,96.4,,,,,,,,79.0418,74.788,,28.8902017374798,65.1264370042517,,
"Virgin Islands (U.S.)","1984","Latin America & Caribbean","High income",,,,9124.07407407407,,,,,,,,,,,,,,,,,,,,84.6662,72.7020487804878,,34.045474622165,61.0028229600753,,
"Virgin Islands (U.S.)","2006","Latin America & Caribbean","High income",,,282.637655417407,41819.870009285,,,,,,,,,,,100,96.4,,,,,,,9.19099998474121,49.8488,78.6243902439025,,22.0270383430874,66.8877992500721,,
"Virgin Islands (U.S.)","1980","Latin America & Caribbean","High income",,,,7503.09278350515,,,,,,,,,,,,,,,,,,,,94.6638,71.4251951219512,,35.9672027879662,59.4576470946832,,
"Virgin Islands (U.S.)","2001","Latin America & Caribbean","High income",,,,,,,,,,,,,,,100,96.4,,,,,,,9.13899993896484,52.457,77.8731707317073,,24.8615322231336,66.2101761144237,,
"Virgin Islands (U.S.)","1973","Latin America & Caribbean","High income",,,,4185.71428571429,,,,,,,,,,,,,,,,,,,,154.0646,68.9904878048781,,39.8848790583366,56.5308498253783,78.7383025497302,
"Virgin Islands (U.S.)","1987","Latin America & Caribbean","High income",,,,10828.302490566,,,,,,,,,,,,,,,,,,,,82.073,73.7759512195122,,32.8799164102417,61.8046568697936,,
"Virgin Islands (U.S.)","1999","Latin America & Caribbean","High income",,,,,,,,,,,,,,,100,96.4,,,,,,,9.44799995422363,58.483,77.3061707317073,,26.5007239627044,65.3115806365338,,
"Virgin Islands (U.S.)","1961","Latin America & Caribbean","High income",,,,753.66568914956,,,,,,,,,,,,,,,,,,,,150.614,64.1015609756098,,39.6440957416567,54.2299164250384,,
"Virgin Islands (U.S.)","1960","Latin America & Caribbean","High income",,,,756.25,,,,,,,,,,,,,,,,,,,,152.158,63.7302195121951,,39.681907330228,53.6528560921794,,
"Virgin Islands (U.S.)","2016","Latin America & Caribbean","High income",,,,,,,,,,,,,,,,,,,,,,,9.10799980163574,,,,,,,
"Virgin Islands (U.S.)","1972","Latin America & Caribbean","High income",,,,4040.78947368421,,,,,,,,,,,,,,,,,,,,165.814,68.5805609756098,,38.339071753202,58.0498553918193,70.93550414281,
"Virgin Islands (U.S.)","1964","Latin America & Caribbean","High income",,,,1302.66343825666,,,,,,,,,,,,,,,,,,,,158.6852,65.2101219512195,,40.8026538311435,54.5076102510732,,
"Virgin Islands (U.S.)","1986","Latin America & Caribbean","High income",,,,9723.94366197183,,,,,,,,,,,,,,,,,,,,82.9374,73.4168292682927,,33.6396110718447,61.1960113851267,,
"Virgin Islands (U.S.)","2000","Latin America & Caribbean","High income",,,,,,,,,,,,,,,100,96.4,,,,,,,8.65499973297119,55.47,76.619512195122,,25.919031250288,65.5104090829501,,
"Virgin Islands (U.S.)","2005","Latin America & Caribbean","High income",,,262.041000225276,41154.0565346782,,,,,,,,,,,100,96.4,,,,,,,9.3459997177124,49.7476,78.5243902439025,,22.4185286912627,67.0291737807141,,
"Virgin Islands (U.S.)","1975","Latin America & Caribbean","High income",,,,4253.1914893617,,,,,,,,,,,,,,,,,,,,130.5658,69.7781707317073,,41.7787620934841,54.5727940319385,,
"Virgin Islands (U.S.)","1981","Latin America & Caribbean","High income",,,,8385.71428571429,,,,,,,,,,,,,,,,,,,,90.5294,71.7264634146341,,34.90460605093,60.3975413107687,,
"Virgin Islands (U.S.)","1965","Latin America & Caribbean","High income",,,,1511.36363636364,,,,,,,,,,,,,,,,,,,,163.4928,65.6116097560976,,40.7941947188067,54.8599072767587,,
"Virgin Islands (U.S.)","1976","Latin America & Caribbean","High income",,,,4583.33333333333,,,,,,,,,,,,,,,,,,,,118.8164,70.1449512195122,,42.0291805448082,54.237459206675,,
"Virgin Islands (U.S.)","2012","Latin America & Caribbean","High income",,,80.04884004884,38898.1239610544,,,,,,,,,,,100,96.4,,,,,,,9.64099979400635,47.283,79.4731707317073,,20.5050200614086,64.2313560758755,,
"Virgin Islands (U.S.)","2011","Latin America & Caribbean","High income",,,339.018636470866,40072.2226423656,,,,,,,,,,,100,96.4,,,,,,,9.38300037384033,47.8164,79.3731707317073,,20.5846918414216,64.9542562403524,,
"Virgin Islands (U.S.)","2008","Latin America & Caribbean","High income",,,433.223529411765,39685.8746299876,,,,,,,,,,,100,96.4,,,,,,,9.22700023651123,49.4166,78.9243902439025,,21.2251658727856,66.4632833921336,,
"Virgin Islands (U.S.)","2010","Latin America & Caribbean","High income",,,298.340631481908,40831.1140805706,,,,,,,,,,,100,96.4,,,,,,,9.04199981689453,48.3498,79.1731707317073,,20.6792502491023,65.6238837397304,,
"Virgin Islands (U.S.)","1988","Latin America & Caribbean","High income",,,,11527.2733397129,,,,,,,,,,,,,,,,,,,,81.0626,74.1262926829268,,31.5609911238327,62.9234490800975,,
"Virgin Islands (U.S.)","2007","Latin America & Caribbean","High income",,,294.420154070373,44711.0953892556,,,,,,,,,,,100,96.4,,,,,,,9.12899971008301,49.95,78.8243902439024,,21.6225295336207,66.7058582012952,,
"Virgin Islands (U.S.)","1979","Latin America & Caribbean","High income",,,,6319.792,,,,,,,,,,,,,,,,,,,,98.7982,71.1251707317073,,37.9033762357769,57.7659640614313,,
"Virgin Islands (U.S.)","1969","Latin America & Caribbean","High income",,,,3605.80204778157,,,,,,,,,,,,,,,,,,,,170.1904,67.3208048780488,,36.7696744952616,59.4643592913061,,
"Virgin Islands (U.S.)","1966","Latin America & Caribbean","High income",,,,1778.01268498943,,,,,,,,,,,,,,,,,,,,168.3004,66.0325853658537,,40.0824718759501,55.7806324110672,,
"Virgin Islands (U.S.)","2004","Latin America & Caribbean","High income",,,226.480652803369,35192.2186197314,,,,,,,,,,,100,96.4,,,,,,,9.34700012207031,49.6464,78.7243902439024,,22.9329433109935,67.0020735364905,,
"Virgin Islands (U.S.)","2009","Latin America & Caribbean","High income",,,254.984534856055,39388.2313250302,,,,,,,,,,,100,96.4,,,,,,,9.35700035095215,48.8832,79.0731707317073,,20.8987709916503,66.1122056478093,,
"West Bank and Gaza","1983","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,66.5,,,,,,,,,,97.6116,,,,,,
"West Bank and Gaza","1966","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,,,,,,,,,,,114.9552,,,,,,
"West Bank and Gaza","1972","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,,,,,,,,,,,110.592,,,,,,
"West Bank and Gaza","2015","Middle East & North Africa","Lower middle income",1873150000,,18.3215802233423,2866.80010005429,99.3743,96.66804,1.05889,95.52441,100,7.74632,82.99623,,,21.1,58.4,92.3,,9.4,,,,,25.8999996185303,58.1028,73.0741951219512,,40.2226555789418,56.8175713392793,0.164613187496219,0.837038170400641
"West Bank and Gaza","2012","Middle East & North Africa","Lower middle income",2006110000,,16.5886483400941,2787.16974059255,99.28733,95.91376,1.05177,90.6742,100,7.49289,83.09203,,,22.8,65.1,92.2,,,,,,,22.9699993133545,61.221,72.5588536585366,,41.4458146979426,55.7330380522618,0.239578648385232,0.313126421629047
"West Bank and Gaza","1961","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,,,,,,,,,,,113.1992,,,,,,
"West Bank and Gaza","1996","Middle East & North Africa","Lower middle income",552410000,,16.0136086638742,1317.46674889258,,,0.98157,87.00794,,,70.62818,,,34.4,96,87.3,,,,,,,23.7999992370605,100.0302,69.8878780487805,,48.6061003009707,49.2467708461351,,
"West Bank and Gaza","1978","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,90.7,,,,,,,,,,106.4898,,,,,,
"West Bank and Gaza","1995","Middle East & North Africa","Lower middle income",514110000,,17.122578052637,1326.56285200375,,,0.9736,87.43844,,,68.408,,,35.7,96,87,,,,,,,21.5739994049072,102.5544,69.6153170731707,,48.5835696214908,49.2825038804219,,
"West Bank and Gaza","1986","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,55.5,,,,,,,,,,99.3354,,,,,,
"West Bank and Gaza","1998","Middle East & North Africa","Lower middle income",612570000,,18.0539846728889,1465.0460587542,,,,,,,,,,31.9,95,88,,,,,,,14.5699996948242,92.3964,70.3694146341463,,48.3661699183285,49.4385917197945,,
"West Bank and Gaza","1979","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,85.2,,,,,,,,,,104.1266,,,,,,
"West Bank and Gaza","1993","Middle East & North Africa","Lower middle income",178740000,,,,,,,,,,,,,38.7,95.9,86.9,,,,,,,24.988000869751,107.6028,69.0269512195122,,48.6211194151572,49.2571108332253,,
"West Bank and Gaza","2000","Middle East & North Africa","Lower middle income",684500000,,20.5165059113878,1476.17185168101,,,1.02282,94.13777,100,9.09995,78.29681,,,29.8,90.9,88.6,95.6,,,,,,14.2200002670288,82.1772,70.7589024390244,,47.8301720867516,49.8975891972811,,
"West Bank and Gaza","1962","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,,,,,,,,,,,114.968,,,,,,
"West Bank and Gaza","1973","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,,,,,,,,,,,110.2442,,,,,,
"West Bank and Gaza","1960","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,,,,,,,,,,,111.4304,,,,,,
"West Bank and Gaza","1971","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,,,,,,,,,,,111.464,,,,,,
"West Bank and Gaza","2009","Middle East & North Africa","Lower middle income",2827670000,,15.5925813819102,1963.20151865719,99.23326,94.59917,1.04191,89.68779,100,12.27029,87.56146,,,24.2,71.7,91.3,,,,7.71,0.11,34.46,24.5499992370605,63.9846,72.0510975609756,,43.0270495769179,54.2965534238993,0.215935505571372,0.118606661758482
"West Bank and Gaza","2003","Middle East & North Africa","Lower middle income",1041840000,,12.9813508064516,1257.69857009689,,,1.02827,97.38199,100,11.95043,84.79354,,,27.5,84.6,89.5,,,,,,,24.4500007629395,70.7318,71.2075365853659,,46.6517179720927,50.9257164497305,,
"West Bank and Gaza","1990","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,44.4,,,,,,,,,,106.0402,68.0528780487805,,48.5556046290709,49.3122833335554,,
"West Bank and Gaza","2001","Middle East & North Africa","Lower middle income",997590000,,15.3832702875103,1335.55319608675,,,1.03669,95.70699,100,10.94075,80.09916,,,28.9,88.8,88.9,,,,,,,24.9400005340576,77.0676,70.9222682926829,,47.4568108911902,50.2199712505642,,
"West Bank and Gaza","1964","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,,,,,,,,,,,114.9616,,,,,,
"West Bank and Gaza","1999","Middle East & North Africa","Lower middle income",580550000,,17.5969281904158,1499.49217317796,,,1.01212,94.22314,100,9.66415,76.29359,,,30.8,92.9,88.3,,,,,,,11.6099996566772,87.2868,70.5749268292683,,48.1435321820986,49.6268600499999,,
"West Bank and Gaza","1984","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,62.6,,,,,,,,,,98.1862,,,,,,
"West Bank and Gaza","1981","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,75.2,,,,,,,,,,99.4002,,,,,,
"West Bank and Gaza","1997","Middle East & North Africa","Lower middle income",613030000,,17.2961326425787,1389.16497566069,97.04654,86.06289,0.99519,86.19116,,,72.92617,,,33.1,96,87.7,,,,,,,20.2999992370605,97.506,70.1403902439024,,48.5236469651283,49.308530291259,,
"West Bank and Gaza","1988","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,49.4,,,,,,,,,,101.9534,,,,,,
"West Bank and Gaza","1987","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,52.3,,,,,,,,,,99.91,,,,,,
"West Bank and Gaza","2008","Middle East & North Africa","Lower middle income",2470080000,,17.4571064658725,1855.45702045882,99.15022,94.05865,1.04284,87.77912,100,14.04126,88.77457,,,24.7,73.8,91,,,,,,,25.9899997711182,64.9058,71.8949512195122,,43.6598544050627,53.704275881678,0.388186751302549,0.140716640841639
"West Bank and Gaza","1969","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,,,,,,,,,,,113.208,,,,,,
"West Bank and Gaza","1985","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,58.9,,,,,,,,,,98.7608,,,,,,
"West Bank and Gaza","1982","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,70.7,,,,,,,,,,97.037,,,,,,
"West Bank and Gaza","1991","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,42.3,95.8,86.8,,,,,,,26.9139995574951,108.0836,68.3945365853659,,48.5865351784531,49.2836588585649,,
"West Bank and Gaza","1970","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,,,,,,,,,,,112.336,,,,,,
"West Bank and Gaza","1992","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,40.4,95.8,86.9,,,,,,,28.6009998321533,110.127,68.7170731707317,,48.6086452811629,49.2660801136674,,
"West Bank and Gaza","2011","Middle East & North Africa","Lower middle income",2434740000,,17.1938004351768,2663.53702212092,99.31232,95.26724,1.05941,90.8948,100,10.13031,83.87072,,,23.3,67.3,91.9,,,,,,,20.9400005340576,62.1422,72.3853902439024,,41.9366033385672,55.2939094288991,0.0866331668420564,0.177618845259276
"West Bank and Gaza","1963","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,,,,,,,,,,,114.9648,,,,,,
"West Bank and Gaza","1977","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,96.6,,,,,,,,,,108.853,,,,,,
"West Bank and Gaza","1967","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,,,,,,,,,,,114.952,,,,,,
"West Bank and Gaza","1974","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,,,,,,,,,,,109.8964,,,,,,
"West Bank and Gaza","1965","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,,,,,,,,,,,114.9584,,,,,,
"West Bank and Gaza","2016","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,,,,,,,,,,24.9389991760254,,,,,,,
"West Bank and Gaza","1980","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,80,,,,,,,,,,101.7634,,,,,,
"West Bank and Gaza","2010","Middle East & North Africa","Lower middle income",2512560000,,15.3403417441743,2338.71987682303,99.24204,94.93201,1.04257,94.51098,100,10.98313,85.63142,,,23.8,69.5,91.6,98,,,,,,23.7299995422363,63.0634,72.2149268292683,,42.4340711466336,54.8444742650131,0.0911664870194226,0.196430624144055
"West Bank and Gaza","2006","Middle East & North Africa","Lower middle income",1360250000,,14.9956210739059,1441.46170178512,99.09138,93.44997,1.03686,,,15.8229,90.80788,,,25.8,78.2,90.5,98.8,,,7.8,0.13,33.96,23.5799999237061,67.0532,71.6058780487805,,44.9660770155091,52.4769416809713,0.692005128456015,0.326638778964211
"West Bank and Gaza","2004","Middle East & North Africa","Lower middle income",1160840000,,13.7854568973482,1337.56572430673,98.98723,92.27997,1.02626,90.41488,100,13.93409,88.50546,,,26.9,82.4,89.9,,,,7.53,0.28,33.97,26.7800006866455,69.5056,71.3394634146342,,46.1520300556358,51.3792037628853,,
"West Bank and Gaza","2002","Middle East & North Africa","Lower middle income",971610000,,13.4372009868871,1156.21747071242,,,1.03066,92.84577,100,11.1233,82.17161,,,28.2,86.7,89.2,,,,,,,30.6800003051758,71.958,71.0699756097561,,47.0780473997066,50.5485658138482,,
"West Bank and Gaza","1989","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,46.7,,,,,,,,,,103.9968,,,,,,
"West Bank and Gaza","1975","Middle East & North Africa","Lower middle income",,,,,,,,,,,,,,109.5,,,,,,,,,,109.5486,,,,,,
"West Bank and Gaza","1994","Middle East & North Africa","Lower middle income",471980000,,14.5429612792939,1201.58153792839,,,,,,,,,,37.2,96,87,,,,,,,25.5860004425049,105.0786,69.3266829268293,,48.6155932192549,49.2604971272535,,
